id,departamento,salario,idade
1023,Vendas,9533.03,55
1024,Marketing,13959.78,63
1025,Engenharia,3106.01,37
1026,Diretoria,3506.14,54
1027,Vendas,10204.61,43
1028,Vendas,12067.82,31
1029,Vendas,14129.29,54
1030,Marketing,8161.26,61
1031,Diretoria,13979.42,48
1032,RH,7955.96,32
1033,Engenharia,6947.42,26
1034,RH,7641.02,24
1035,Engenharia,12662.89,59
1036,Diretoria,4130.25,43
1037,TI,8823.74,26
1038,Diretoria,13436.37,31
1039,Diretoria,5975.3,33
1040,Marketing,11738.05,46
1041,RH,8120.9,44
1042,RH,8127.15,54
1043,TI,9682.03,52
1044,Engenharia,3895.59,62
1045,TI,5287.83,38
1046,Diretoria,9677.48,62
1047,Diretoria,9895.23,41
1048,Marketing,5389.34,46
1049,Engenharia,13529.89,34
1050,TI,5991.46,56
1051,Vendas,5809.49,50
1052,Engenharia,11287.55,47
1053,Marketing,6560.97,43
1054,Vendas,10367.64,59
1055,Diretoria,14319.51,44
1056,TI,7761.33,41
1057,Marketing,10190.2,30
1058,Marketing,5301.86,38
1059,Vendas,5069.15,29
1060,Vendas,11221.35,45
1061,Vendas,5777.21,45
1062,RH,9813.37,60
1063,Marketing,7567.9,49
1064,TI,8941.0,48
1065,Marketing,3060.25,24
1066,Marketing,3523.37,43
1067,Engenharia,4653.74,54
1068,Engenharia,14995.99,40
1069,Marketing,13058.76,22
1070,Engenharia,14894.86,55
1071,Engenharia,5921.49,38
1072,Vendas,14411.95,31
1073,TI,3514.28,21
1074,RH,11626.55,33
1075,Vendas,6898.7,40
1076,Engenharia,10847.54,47
1077,Diretoria,8784.1,40
1078,Diretoria,13819.35,20
1079,Diretoria,12570.3,63
1080,RH,8473.12,45
1081,Vendas,5982.54,59
1082,Marketing,3354.41,26
1083,Engenharia,8844.8,54
1084,Vendas,9221.31,36
1085,RH,5759.84,28
1086,Vendas,6850.85,45
1087,Engenharia,5771.69,55
1088,TI,6386.78,59
1089,RH,3848.77,25
1090,Marketing,13002.6,24
1091,Vendas,5891.34,52
1092,RH,6233.45,20
1093,Marketing,3574.05,41
1094,Vendas,6045.53,55
1095,Marketing,12106.08,55
1096,Marketing,12001.56,57
1097,Vendas,12035.97,60
1098,Diretoria,8208.54,28
1099,Marketing,9567.73,46
1100,Engenharia,11484.01,24
1101,Marketing,13010.39,22
1102,Diretoria,14512.04,58
1103,Vendas,14780.35,27
1104,Marketing,5624.76,51
1105,Vendas,5467.45,22
1106,Diretoria,14775.81,34
1107,TI,5843.77,61
1108,Engenharia,4569.53,32
1109,Marketing,6826.61,60
1110,Marketing,9733.26,42
1111,Marketing,13284.2,44
1112,Marketing,10373.03,34
1113,TI,13503.48,30
1114,TI,4931.91,35
1115,Vendas,4296.1,26
1116,Engenharia,3933.23,40
1117,Diretoria,13738.75,49
1118,Vendas,9235.17,35
1119,Vendas,4290.14,52
1120,TI,8121.9,61
1121,Diretoria,11380.08,46
1122,Marketing,3348.75,60
1123,Engenharia,8414.54,45
1124,TI,6877.28,52
1125,Vendas,14114.75,45
1126,Vendas,4904.51,51
1127,RH,11154.11,62
1128,Engenharia,14339.08,26
1129,Diretoria,6790.83,22
1130,TI,8085.51,42
1131,Diretoria,5205.45,29
1132,Vendas,13110.49,46
1133,RH,9792.21,48
1134,TI,8403.33,21
1135,Vendas,11864.73,29
1136,Vendas,6265.85,38
1137,Vendas,12124.76,59
1138,Marketing,4824.15,44
1139,RH,8888.45,36
1140,Vendas,9535.16,48
1141,Engenharia,12725.54,53
1142,TI,9464.84,46
1143,Marketing,5538.66,65
1144,RH,11656.41,65
1145,Diretoria,3333.41,21
1146,Diretoria,13784.49,46
1147,Marketing,13199.37,60
1148,Marketing,10427.85,26
1149,Diretoria,13356.47,50
1150,Vendas,9643.14,27
1151,Engenharia,14565.94,44
1152,Engenharia,9355.64,24
1153,Vendas,4773.51,46
1154,TI,4536.05,61
1155,Vendas,13053.7,37
1156,Vendas,5136.51,59
1157,Engenharia,10670.92,55
1158,RH,7646.67,53
1159,RH,5311.43,31
1160,Engenharia,7225.47,46
1161,RH,5272.64,26
1162,Diretoria,10753.36,49
1163,Diretoria,11500.38,44
1164,RH,9511.89,46
1165,Vendas,10525.28,33
1166,TI,13602.66,54
1167,Diretoria,9570.39,29
1168,Marketing,9911.89,41
1169,RH,5874.41,59
1170,Vendas,12359.03,29
1171,Marketing,14582.23,33
1172,TI,5983.05,59
1173,TI,13824.36,38
1174,Engenharia,4972.78,64
1175,Vendas,9755.62,30
1176,RH,8337.58,28
1177,TI,5376.22,64
1178,TI,9628.21,65
1179,Vendas,8654.16,47
1180,Diretoria,13620.8,33
1181,Diretoria,11858.15,55
1182,Diretoria,11755.47,32
1183,RH,14636.86,61
1184,TI,7440.17,45
1185,Diretoria,5986.89,59
1186,Diretoria,6391.95,54
1187,TI,14505.52,33
1188,RH,9534.21,35
1189,Diretoria,9325.15,43
1190,Marketing,8204.59,43
1191,Marketing,5622.96,30
1192,RH,7973.55,58
1193,Diretoria,11044.08,49
1194,TI,10503.91,52
1195,Vendas,6918.96,22
1196,RH,13921.15,60
1197,Marketing,8485.61,61
1198,RH,7912.08,51
1199,Vendas,9776.89,48
1200,Vendas,3103.0,21
1201,Engenharia,8343.06,59
1202,Diretoria,7133.26,30
1203,TI,9588.39,50
1204,RH,9998.84,37
1205,Vendas,5711.11,22
1206,TI,9948.09,49
1207,RH,10439.55,53
1208,Vendas,12768.44,43
1209,Vendas,12273.77,31
1210,RH,10067.71,65
1211,Engenharia,11649.05,52
1212,Marketing,4324.44,55
1213,Marketing,12905.49,51
1214,RH,10358.95,30
1215,RH,5771.24,64
1216,Diretoria,13716.55,60
1217,Vendas,3019.57,21
1218,Vendas,12817.74,20
1219,Marketing,10439.66,50
1220,Engenharia,10827.41,56
1221,RH,9105.37,61
1222,Marketing,8461.21,38
1223,Marketing,12526.16,32
1224,Diretoria,14663.92,26
1225,TI,13213.94,36
1226,TI,7783.85,36
1227,Engenharia,12147.7,54
1228,Engenharia,11398.15,29
1229,Diretoria,9587.52,28
1230,Engenharia,6570.95,36
1231,Engenharia,7880.97,37
1232,TI,14750.66,48
1233,Diretoria,11256.28,45
1234,RH,4183.6,65
1235,RH,6697.91,31
1236,Engenharia,10283.64,65
1237,Diretoria,8755.22,33
1238,Engenharia,8741.1,64
1239,Marketing,5633.21,36
1240,TI,5662.06,45
1241,TI,8508.7,60
1242,TI,14367.08,41
1243,Marketing,4212.91,34
1244,Vendas,3087.78,27
1245,TI,13688.2,38
1246,Diretoria,3106.08,39
1247,Vendas,4320.75,33
1248,Vendas,4349.39,54
1249,Vendas,9177.99,47
1250,RH,3562.82,33
1251,Marketing,8368.43,63
1252,Diretoria,9966.58,42
1253,RH,7906.97,41
1254,Marketing,11855.5,47
1255,RH,5213.01,28
1256,Diretoria,8344.96,33
1257,Engenharia,7083.07,36
1258,Engenharia,4162.44,36
1259,TI,8153.05,26
1260,Diretoria,8680.05,20
1261,Engenharia,14601.41,48
1262,TI,6788.72,54
1263,TI,8089.91,31
1264,TI,5051.37,30
1265,Engenharia,11851.53,21
1266,Vendas,6244.89,48
1267,Diretoria,7600.18,57
1268,TI,9927.08,50
1269,Engenharia,13833.5,21
1270,Diretoria,11498.07,37
1271,TI,13855.6,44
1272,Engenharia,7316.25,21
1273,Diretoria,5349.31,56
1274,Marketing,12397.09,65
1275,Diretoria,5755.09,26
1276,Vendas,14992.99,36
1277,Marketing,7530.02,62
1278,Engenharia,5898.68,38
1279,Diretoria,11905.58,35
1280,Vendas,11212.8,23
1281,Marketing,8838.57,36
1282,Marketing,5587.44,27
1283,TI,9209.27,21
1284,TI,12163.3,40
1285,Diretoria,3619.69,38
1286,TI,12183.96,48
1287,TI,3189.94,43
1288,TI,13505.37,59
1289,Vendas,3184.71,55
1290,Marketing,3863.87,65
1291,Vendas,12891.4,20
1292,Vendas,5843.73,62
1293,Diretoria,9757.44,62
1294,Engenharia,7630.37,59
1295,TI,14367.59,49
1296,TI,10473.11,55
1297,RH,12524.84,50
1298,Diretoria,8891.43,26
1299,RH,9117.49,41
1300,Engenharia,14984.24,21
1301,Diretoria,6596.48,64
1302,Diretoria,14833.06,56
1303,TI,11931.64,36
1304,Diretoria,12746.93,22
1305,RH,3771.11,39
1306,Marketing,4619.23,49
1307,Diretoria,3096.75,46
1308,TI,12415.89,20
1309,TI,11935.76,60
1310,RH,12506.3,32
1311,RH,10023.14,50
1312,Engenharia,5608.38,54
1313,RH,6254.5,36
1314,Marketing,6146.45,58
1315,TI,14990.81,56
1316,TI,8731.06,38
1317,Engenharia,3912.16,26
1318,RH,3125.89,61
1319,RH,5737.24,43
1320,Vendas,8756.69,27
1321,Marketing,7357.54,64
1322,Vendas,13304.31,31
1323,TI,5118.79,51
1324,Diretoria,7512.35,34
1325,RH,14073.38,34
1326,Engenharia,9293.63,31
1327,Diretoria,14436.59,28
1328,Diretoria,11547.6,50
1329,Engenharia,9030.43,50
1330,TI,9046.27,47
1331,Vendas,11209.07,57
1332,Diretoria,4898.19,59
1333,Diretoria,11380.45,29
1334,Diretoria,4145.82,29
1335,Diretoria,13926.3,24
1336,Diretoria,14396.52,65
1337,Engenharia,7165.84,24
1338,Diretoria,9508.79,26
1339,Diretoria,7854.02,48
1340,Diretoria,6855.1,40
1341,Marketing,9796.48,65
1342,RH,14648.94,34
1343,Marketing,13579.99,55
1344,RH,13261.24,58
1345,RH,14085.49,60
1346,Vendas,6302.01,31
1347,TI,7530.92,49
1348,Marketing,10293.79,20
1349,Marketing,3703.17,23
1350,RH,7366.34,47
1351,Marketing,14563.31,60
1352,Vendas,8872.86,51
1353,Engenharia,13095.17,62
1354,Vendas,9653.04,22
1355,Engenharia,11565.85,24
1356,Engenharia,3486.19,50
1357,RH,9732.3,34
1358,Engenharia,13204.79,32
1359,TI,8263.07,58
1360,Diretoria,13900.82,39
1361,Marketing,14757.41,32
1362,Marketing,13099.87,41
1363,Vendas,3704.05,37
1364,Marketing,9320.35,28
1365,Vendas,13013.61,32
1366,Marketing,14820.8,57
1367,Engenharia,10705.39,53
1368,RH,9939.09,61
1369,RH,5577.86,46
1370,Diretoria,12521.57,64
1371,Diretoria,6067.92,54
1372,Marketing,12805.94,55
1373,Diretoria,9179.32,38
1374,Diretoria,5572.69,54
1375,Marketing,7968.75,44
1376,Engenharia,6369.35,28
1377,Diretoria,7759.64,28
1378,TI,5916.88,40
1379,RH,8388.93,32
1380,Vendas,6937.13,64
1381,RH,8205.35,47
1382,TI,5625.92,34
1383,RH,14714.87,47
1384,Vendas,12736.47,55
1385,Engenharia,3028.4,30
1386,RH,8529.79,36
1387,Marketing,10428.12,59
1388,TI,8032.57,65
1389,TI,8747.24,45
1390,Diretoria,7559.79,56
1391,Engenharia,10617.84,60
1392,Engenharia,11418.41,24
1393,Marketing,3713.78,37
1394,RH,6874.34,41
1395,Diretoria,12258.5,46
1396,Vendas,13640.09,26
1397,Engenharia,14819.18,45
1398,TI,14026.26,43
1399,Vendas,13813.46,58
1400,TI,8344.46,28
1401,Marketing,7455.1,48
1402,Vendas,12537.19,61
1403,Marketing,10819.76,30
1404,Vendas,5878.95,20
1405,Engenharia,12732.06,53
1406,Engenharia,5867.81,32
1407,Engenharia,3719.04,41
1408,TI,7627.93,55
1409,Engenharia,11286.44,33
1410,Engenharia,8562.96,49
1411,Vendas,12621.95,20
1412,Diretoria,13734.77,24
1413,Diretoria,8320.47,59
1414,Marketing,12533.81,41
1415,Vendas,6821.13,39
1416,RH,10167.34,24
1417,Diretoria,9853.05,53
1418,Diretoria,11216.18,41
1419,TI,7104.06,50
1420,RH,8269.12,60
1421,RH,11964.07,59
1422,Vendas,5004.23,47
1423,RH,7831.24,34
1424,Engenharia,3742.86,37
1425,Engenharia,13166.89,23
1426,Engenharia,14999.1,65
1427,Engenharia,11466.81,39
1428,Engenharia,10553.97,65
1429,TI,12580.98,60
1430,Vendas,9930.5,27
1431,Vendas,11800.67,38
1432,RH,4475.1,48
1433,Engenharia,12852.58,53
1434,Diretoria,11835.82,50
1435,Diretoria,6064.09,48
1436,Engenharia,8228.4,30
1437,TI,9917.04,32
1438,TI,3606.03,34
1439,TI,9042.84,61
1440,Engenharia,12176.17,48
1441,TI,4073.99,22
1442,TI,7981.13,54
1443,RH,11038.91,23
1444,Diretoria,10955.66,48
1445,RH,10791.55,31
1446,Marketing,5993.97,33
1447,Engenharia,11119.85,36
1448,Vendas,12702.83,26
1449,Engenharia,8446.1,29
1450,RH,11163.06,29
1451,TI,5825.14,35
1452,Engenharia,9468.19,24
1453,TI,3027.13,47
1454,Diretoria,11372.52,34
1455,RH,11267.18,37
1456,Vendas,12263.39,54
1457,RH,7555.25,31
1458,Marketing,7816.92,56
1459,Diretoria,10744.93,29
1460,Marketing,7961.27,47
1461,Marketing,14043.08,29
1462,Diretoria,9857.35,33
1463,RH,3153.58,42
1464,Vendas,14042.05,25
1465,TI,3675.05,22
1466,Engenharia,6986.9,54
1467,Vendas,3773.45,56
1468,RH,4398.05,39
1469,Diretoria,4464.77,37
1470,Diretoria,6388.28,20
1471,TI,14220.49,57
1472,Engenharia,12984.76,25
1473,TI,7480.38,48
1474,Marketing,3262.35,20
1475,Vendas,7508.81,25
1476,Diretoria,14346.96,52
1477,TI,14378.69,57
1478,Engenharia,9061.25,59
1479,RH,8940.1,64
1480,TI,9199.02,62
1481,Vendas,12430.34,64
1482,Marketing,13972.17,64
1483,Vendas,6657.58,30
1484,RH,9451.08,57
1485,Vendas,6937.89,47
1486,Diretoria,14303.78,58
1487,RH,11471.27,36
1488,Vendas,6084.48,29
1489,Vendas,4086.58,49
1490,Marketing,13494.21,45
1491,Engenharia,13024.71,59
1492,RH,6422.97,20
1493,Diretoria,5072.01,55
1494,TI,10599.84,25
1495,Diretoria,7289.46,45
1496,Diretoria,8304.75,30
1497,Engenharia,6958.3,25
1498,Engenharia,4217.43,31
1499,Marketing,11388.31,31
1500,RH,6053.86,29
1501,Vendas,10746.88,22
1502,Vendas,7029.62,34
1503,Vendas,4204.13,28
1504,Vendas,7102.79,27
1505,Diretoria,14799.5,63
1506,Diretoria,8293.66,42
1507,Engenharia,3861.1,51
1508,Vendas,14936.17,46
1509,TI,4706.2,58
1510,Marketing,11067.2,35
1511,RH,11749.12,52
1512,TI,8046.68,21
1513,Diretoria,4860.25,45
1514,Diretoria,5888.3,20
1515,TI,6769.22,33
1516,Marketing,9475.53,49
1517,TI,5208.4,28
1518,RH,4944.48,22
1519,Engenharia,3176.69,62
1520,Marketing,4761.91,64
1521,TI,5291.5,31
1522,TI,5022.39,42
1523,RH,8905.93,55
1524,TI,10885.79,58
1525,Vendas,14137.28,37
1526,Diretoria,12113.52,38
1527,Engenharia,11133.15,31
1528,RH,3573.15,34
1529,Diretoria,13188.22,52
1530,RH,10416.01,34
1531,RH,4738.51,34
1532,Engenharia,8550.85,38
1533,TI,14985.33,64
1534,TI,10740.77,63
1535,TI,3941.51,24
1536,RH,4859.91,59
1537,Diretoria,6771.48,35
1538,Engenharia,6010.77,60
1539,Vendas,4168.09,34
1540,Engenharia,11654.76,60
1541,Vendas,9781.49,23
1542,Diretoria,5657.7,45
1543,RH,6898.64,53
1544,Engenharia,11252.35,20
1545,Marketing,14461.99,51
1546,Vendas,10117.02,52
1547,Marketing,12995.09,45
1548,Marketing,7125.47,22
1549,Vendas,13283.46,55
1550,RH,8550.84,43
1551,Diretoria,13276.98,35
1552,Vendas,13111.4,21
1553,Engenharia,9999.02,59
1554,Diretoria,8716.82,23
1555,Marketing,14831.96,22
1556,RH,11516.45,51
1557,Engenharia,3480.17,60
1558,Diretoria,4790.84,23
1559,Marketing,14012.05,51
1560,Diretoria,14351.59,64
1561,Marketing,13497.35,56
1562,RH,9684.78,30
1563,Marketing,3542.28,59
1564,TI,9375.92,45
1565,Vendas,8794.21,60
1566,Vendas,12001.39,61
1567,Diretoria,7370.19,59
1568,Vendas,14290.82,43
1569,TI,8650.22,54
1570,RH,11790.36,28
1571,TI,5200.69,21
1572,RH,13611.46,41
1573,Marketing,4587.58,47
1574,Vendas,10132.62,20
1575,Diretoria,8289.7,24
1576,RH,4370.58,51
1577,Marketing,10150.27,51
1578,Vendas,3762.82,40
1579,Vendas,10882.51,60
1580,RH,6336.39,23
1581,Diretoria,9896.16,49
1582,Engenharia,10124.77,23
1583,Vendas,5864.37,50
1584,Engenharia,10985.87,60
1585,TI,13008.69,28
1586,TI,4323.72,56
1587,RH,10689.53,45
1588,Marketing,10899.31,63
1589,Marketing,7894.63,39
1590,Engenharia,5328.97,28
1591,Diretoria,11828.76,62
1592,Vendas,10997.65,62
1593,TI,9618.84,34
1594,Diretoria,6703.47,50
1595,Vendas,3006.19,43
1596,Marketing,5482.42,44
1597,TI,11055.3,63
1598,Engenharia,7768.54,42
1599,Vendas,8883.65,40
1600,TI,3764.2,33
1601,RH,3151.74,63
1602,Vendas,7698.77,36
1603,Engenharia,4688.29,57
1604,TI,10171.22,61
1605,TI,12836.65,62
1606,Marketing,8614.9,26
1607,RH,4619.36,63
1608,TI,12754.17,31
1609,Engenharia,11513.68,22
1610,TI,4103.3,62
1611,TI,6334.8,53
1612,Marketing,10697.73,51
1613,TI,4779.09,58
1614,Diretoria,12638.29,32
1615,Marketing,5222.65,37
1616,RH,3290.89,35
1617,Vendas,9203.82,48
1618,RH,10877.16,34
1619,Marketing,7912.39,23
1620,TI,3852.18,21
1621,RH,7681.35,37
1622,Vendas,9101.11,39
1623,Vendas,13244.23,57
1624,Marketing,13909.0,64
1625,Diretoria,3125.95,60
1626,RH,9837.01,55
1627,Diretoria,14606.44,38
1628,Diretoria,4192.02,33
1629,TI,4812.36,52
1630,Diretoria,6594.21,42
1631,Vendas,7909.79,34
1632,RH,6671.37,54
1633,Engenharia,14575.47,46
1634,Marketing,9371.58,62
1635,Vendas,9877.89,63
1636,Engenharia,13275.75,65
1637,Engenharia,3592.67,27
1638,RH,13724.71,54
1639,Marketing,13743.88,64
1640,RH,14036.68,38
1641,Vendas,5730.76,52
1642,Engenharia,5571.85,29
1643,Diretoria,4331.37,44
1644,Diretoria,12291.15,35
1645,Marketing,7881.46,54
1646,Marketing,12128.81,61
1647,RH,14550.55,52
1648,Diretoria,3461.86,54
1649,Engenharia,11840.87,30
1650,RH,7813.87,31
1651,TI,11950.64,58
1652,Vendas,5219.54,53
1653,Marketing,10116.23,39
1654,TI,7605.3,60
1655,Vendas,7093.52,45
1656,Engenharia,11074.68,54
1657,Vendas,14389.85,46
1658,Engenharia,12282.75,21
1659,RH,3349.93,52
1660,Vendas,13921.05,46
1661,TI,4628.77,59
1662,Marketing,8116.88,51
1663,RH,9758.2,40
1664,Marketing,5570.8,46
1665,TI,12146.09,44
1666,TI,11888.24,53
1667,Engenharia,13557.11,30
1668,Engenharia,8430.75,59
1669,Diretoria,9117.97,65
1670,TI,14907.09,44
1671,RH,12028.3,63
1672,Vendas,11698.78,23
1673,Diretoria,4854.15,53
1674,RH,9436.5,47
1675,Vendas,4709.18,22
1676,Engenharia,4782.53,55
1677,Diretoria,12340.29,32
1678,Diretoria,7519.31,24
1679,Marketing,5757.76,23
1680,Engenharia,12302.68,23
1681,TI,10378.98,55
1682,Engenharia,12032.4,55
1683,TI,14289.13,29
1684,Vendas,8240.64,35
1685,Marketing,10332.35,32
1686,Diretoria,12131.02,37
1687,Diretoria,6673.99,29
1688,Diretoria,13325.03,55
1689,Marketing,4471.69,24
1690,Marketing,6788.87,46
1691,Diretoria,7424.41,43
1692,Marketing,13860.15,38
1693,TI,7581.47,49
1694,TI,3891.11,40
1695,Vendas,7378.32,58
1696,TI,10540.72,61
1697,Marketing,8887.23,43
1698,RH,14984.76,25
1699,RH,3325.59,26
1700,RH,7416.33,48
1701,Engenharia,4035.65,57
1702,RH,13028.54,43
1703,Diretoria,3618.33,49
1704,Marketing,4680.98,58
1705,Vendas,13522.54,33
1706,TI,10587.28,41
1707,TI,5298.25,59
1708,RH,11810.34,20
1709,Diretoria,5235.87,39
1710,Engenharia,5574.17,27
1711,Marketing,12955.91,50
1712,Marketing,10833.63,37
1713,TI,11687.89,20
1714,Vendas,6920.15,40
1715,Diretoria,13595.24,58
1716,Marketing,13158.5,46
1717,Vendas,13396.17,41
1718,Vendas,9051.81,42
1719,Vendas,4212.29,59
1720,Marketing,6515.13,37
1721,Engenharia,8313.45,60
1722,Diretoria,6927.51,36
1723,Marketing,7519.12,47
1724,Diretoria,12184.13,38
1725,Diretoria,3421.74,65
1726,RH,11694.26,37
1727,Diretoria,11887.38,30
1728,TI,13162.01,58
1729,Diretoria,10231.46,22
1730,Marketing,10607.9,60
1731,Diretoria,14117.98,30
1732,Marketing,12589.97,61
1733,RH,3105.22,63
1734,Marketing,12773.28,28
1735,RH,5181.86,21
1736,TI,10456.06,39
1737,Diretoria,11603.36,27
1738,Marketing,9672.77,46
1739,Engenharia,14523.65,31
1740,Marketing,3552.91,39
1741,Marketing,11423.55,58
1742,TI,10068.85,51
1743,Vendas,8191.55,42
1744,TI,10579.18,23
1745,RH,4581.3,61
1746,TI,13212.9,21
1747,Marketing,6044.76,64
1748,Marketing,11399.38,63
1749,TI,14679.02,62
1750,Marketing,13076.02,55
1751,TI,14018.16,35
1752,Marketing,11417.18,45
1753,Diretoria,11032.03,31
1754,Engenharia,8158.48,50
1755,Vendas,4689.65,50
1756,TI,8755.35,28
1757,Marketing,5700.01,39
1758,Engenharia,13627.97,45
1759,Vendas,8982.96,44
1760,Marketing,3652.42,59
1761,Vendas,4198.66,43
1762,Vendas,10227.97,54
1763,RH,5654.11,21
1764,TI,12582.08,44
1765,TI,11195.78,41
1766,Engenharia,4371.25,52
1767,Engenharia,4011.92,63
1768,RH,9544.12,35
1769,Marketing,12507.81,31
1770,Diretoria,6262.35,23
1771,TI,14420.11,55
1772,Marketing,11773.86,48
1773,Diretoria,13562.07,55
1774,Diretoria,14260.77,29
1775,Diretoria,3474.6,37
1776,Diretoria,12383.2,48
1777,Diretoria,7926.33,50
1778,Engenharia,7443.12,24
1779,Engenharia,8312.47,50
1780,Diretoria,4644.49,55
1781,Engenharia,3598.5,39
1782,Vendas,8861.27,51
1783,Marketing,13572.39,55
1784,Marketing,5561.69,40
1785,Marketing,11244.29,55
1786,Marketing,10084.29,26
1787,TI,10477.63,41
1788,RH,5270.81,31
1789,Vendas,10947.02,20
1790,Marketing,8676.29,32
1791,Diretoria,13562.25,28
1792,Diretoria,14439.54,47
1793,Vendas,4317.88,36
1794,Vendas,8354.77,25
1795,Diretoria,5361.23,48
1796,TI,7415.58,64
1797,Vendas,9378.01,46
1798,TI,7074.38,32
1799,Engenharia,10944.96,57
1800,TI,5521.91,61
1801,Marketing,4073.86,63
1802,Engenharia,8466.93,42
1803,Marketing,10575.93,27
1804,Engenharia,11891.7,45
1805,RH,4652.66,52
1806,Diretoria,4937.4,65
1807,Vendas,8792.75,20
1808,Vendas,12067.23,21
1809,RH,13322.75,47
1810,Vendas,6493.02,26
1811,Vendas,14307.67,39
1812,TI,4058.92,53
1813,Vendas,4867.61,55
1814,Diretoria,13769.6,61
1815,Vendas,5457.13,23
1816,Marketing,13181.25,49
1817,Diretoria,8782.1,58
1818,Vendas,5894.03,59
1819,RH,7347.78,59
1820,Diretoria,10219.1,46
1821,Diretoria,5256.21,23
1822,Engenharia,3142.87,55
1823,Vendas,10966.52,38
1824,RH,12195.52,35
1825,Vendas,12968.09,24
1826,RH,11790.07,54
1827,Diretoria,8325.96,23
1828,Vendas,3565.69,60
1829,Engenharia,10761.27,65
1830,Marketing,10326.61,36
1831,TI,12962.87,41
1832,Marketing,5111.76,59
1833,TI,11281.57,48
1834,Marketing,11692.95,55
1835,RH,14279.5,49
1836,TI,6768.71,23
1837,TI,10841.35,45
1838,Engenharia,11885.61,26
1839,Diretoria,9575.7,31
1840,TI,13299.77,48
1841,TI,10734.9,51
1842,TI,10084.67,56
1843,Vendas,5331.38,26
1844,Marketing,4166.03,37
1845,Vendas,11579.63,44
1846,Diretoria,4157.46,59
1847,Diretoria,7844.77,45
1848,Engenharia,14475.07,30
1849,Vendas,10009.55,51
1850,Engenharia,10319.91,59
1851,Diretoria,12231.46,46
1852,TI,13881.15,37
1853,Marketing,5818.75,31
1854,TI,9844.78,45
1855,RH,13053.32,65
1856,Engenharia,13559.15,51
1857,RH,5457.79,23
1858,Marketing,7835.79,32
1859,Vendas,8858.05,61
1860,Engenharia,13080.72,57
1861,Vendas,12098.38,63
1862,RH,13366.39,52
1863,Marketing,6613.14,57
1864,RH,8585.98,48
1865,Vendas,8158.12,30
1866,TI,7971.9,49
1867,Vendas,7295.68,23
1868,Marketing,4847.91,51
1869,RH,3201.16,29
1870,Diretoria,6744.57,65
1871,RH,5831.28,43
1872,Vendas,12920.36,31
1873,Vendas,11206.98,48
1874,Diretoria,13796.09,35
1875,Marketing,5683.54,52
1876,RH,14975.04,29
1877,TI,6081.65,28
1878,Diretoria,14676.16,29
1879,Engenharia,9405.14,52
1880,Marketing,6969.63,33
1881,Vendas,11783.19,63
1882,Diretoria,3403.19,63
1883,RH,10368.75,24
1884,Diretoria,4667.22,30
1885,Engenharia,14479.83,33
1886,Engenharia,11745.66,65
1887,Engenharia,6809.39,58
1888,Engenharia,5426.49,56
1889,Vendas,5392.51,49
1890,Vendas,6687.53,39
1891,RH,10163.3,51
1892,Marketing,4289.0,38
1893,Vendas,6818.64,65
1894,TI,8518.2,37
1895,Engenharia,3092.87,28
1896,RH,9113.95,54
1897,Vendas,8759.2,27
1898,Diretoria,3034.29,47
1899,Marketing,14844.33,29
1900,Vendas,14805.51,56
1901,Marketing,3843.11,25
1902,RH,3315.63,55
1903,Engenharia,3932.64,59
1904,TI,11377.29,22
1905,Marketing,9519.44,27
1906,RH,14535.35,37
1907,Marketing,9472.38,20
1908,Marketing,14201.9,37
1909,Marketing,5609.73,57
1910,Vendas,7959.24,52
1911,RH,13041.16,21
1912,Vendas,6975.66,43
1913,Engenharia,10285.18,43
1914,Marketing,14008.92,60
1915,Diretoria,12138.91,35
1916,Engenharia,5213.78,65
1917,Engenharia,14034.5,46
1918,TI,6649.14,40
1919,Marketing,14407.58,46
1920,Vendas,9250.85,46
1921,Vendas,8193.12,55
1922,Marketing,12954.8,38
1923,Engenharia,7313.92,65
1924,RH,8909.13,47
1925,RH,4941.88,34
1926,Vendas,7108.58,58
1927,Engenharia,3028.41,48
1928,Diretoria,3680.07,64
1929,Engenharia,8753.19,28
1930,Vendas,4515.86,59
1931,Diretoria,14845.12,33
1932,Vendas,4208.57,60
1933,RH,5244.04,36
1934,RH,10895.02,39
1935,Marketing,3711.6,27
1936,Diretoria,3382.06,31
1937,Marketing,6680.71,35
1938,Engenharia,5502.97,53
1939,TI,12504.0,55
1940,Diretoria,9827.59,43
1941,Vendas,4817.57,20
1942,Engenharia,7152.47,63
1943,TI,9627.52,51
1944,Vendas,13554.02,62
1945,Engenharia,12006.43,33
1946,Vendas,8209.17,31
1947,Marketing,8095.64,40
1948,Marketing,8490.29,28
1949,Vendas,3727.48,35
1950,Engenharia,5543.6,29
